case_id,min,max,duration
.Models.MUs.product2:1684,2020-01-01 09:20:16.595200,2020-01-01 09:24:50.179400,0 days 00:04:33.584200
.Models.MUs.product2:1685,2020-01-01 09:21:39.114300,2020-01-01 09:26:33.949300,0 days 00:04:54.835000
.Models.MUs.product2:1686,2020-01-01 09:21:52.998400,2020-01-01 09:26:02.303200,0 days 00:04:09.304800
.Models.MUs.product2:1687,2020-01-01 09:22:23.895300,2020-01-01 09:26:18.969800,0 days 00:03:55.074500
.Models.MUs.product2:1688,2020-01-01 09:22:28.513800,2020-01-01 09:28:24.215100,0 days 00:05:55.701300
.Models.MUs.product2:1689,2020-01-01 09:22:30.474200,2020-01-01 09:27:37.975800,0 days 00:05:07.501600
.Models.MUs.product2:1690,2020-01-01 09:23:02.612800,2020-01-01 09:28:57.975800,0 days 00:05:55.363000
.Models.MUs.product2:1691,2020-01-01 09:23:06.942500,2020-01-01 09:28:15.874400,0 days 00:05:08.931900
.Models.MUs.product2:1692,2020-01-01 09:23:35.289300,2020-01-01 09:28:25.415400,0 days 00:04:50.126100
.Models.MUs.product2:1693,2020-01-01 09:23:37.407000,2020-01-01 09:27:59.207700,0 days 00:04:21.800700
.Models.MUs.product2:1694,2020-01-01 09:24:10.933700,2020-01-01 09:28:42.636200,0 days 00:04:31.702500
.Models.MUs.product2:1695,2020-01-01 09:24:17.177600,2020-01-01 09:29:23.478100,0 days 00:05:06.300500
.Models.MUs.product2:1696,2020-01-01 09:25:01.002100,2020-01-01 09:29:59.230500,0 days 00:04:58.228400
.Models.MUs.product2:1697,2020-01-01 09:25:12.472300,2020-01-01 09:29:54.062200,0 days 00:04:41.589900
.Models.MUs.product2:1698,2020-01-01 09:25:24.137100,2020-01-01 09:30:34.062200,0 days 00:05:09.925100
.Models.MUs.product2:1699,2020-01-01 09:25:48.939000,2020-01-01 09:30:54.215100,0 days 00:05:05.276100
.Models.MUs.product2:1700,2020-01-01 09:25:50.124300,2020-01-01 09:31:14.062200,0 days 00:05:23.937900
.Models.MUs.product2:1701,2020-01-01 09:25:53.901900,2020-01-01 09:30:39.423700,0 days 00:04:45.521800
.Models.MUs.product2:1702,2020-01-01 09:26:19.660900,2020-01-01 09:30:57.975800,0 days 00:04:38.314900
.Models.MUs.product2:1703,2020-01-01 09:26:33.273000,2020-01-01 09:31:10.401200,0 days 00:04:37.128200
.Models.MUs.product2:1704,2020-01-01 09:26:35.370600,2020-01-01 09:32:09.215100,0 days 00:05:33.844500
.Models.MUs.product2:1705,2020-01-01 09:26:54.813300,2020-01-01 09:31:37.600000,0 days 00:04:42.786700
.Models.MUs.product2:1706,2020-01-01 09:26:57.553200,2020-01-01 09:32:26.073800,0 days 00:05:28.520600
.Models.MUs.product2:1707,2020-01-01 09:26:58.354200,2020-01-01 09:31:58.100000,0 days 00:04:59.745800
.Models.MUs.product2:1708,2020-01-01 09:27:18.377900,2020-01-01 09:32:09.215100,0 days 00:04:50.837200
.Models.MUs.product2:1709,2020-01-01 09:27:51.471200,2020-01-01 09:32:00.372500,0 days 00:04:08.901300
.Models.MUs.product2:1710,2020-01-01 09:27:56.306500,2020-01-01 09:33:14.062200,0 days 00:05:17.755700
.Models.MUs.product2:1711,2020-01-01 09:28:04.247800,2020-01-01 09:32:17.039100,0 days 00:04:12.791300
.Models.MUs.product2:1712,2020-01-01 09:28:52.467900,2020-01-01 09:33:39.134900,0 days 00:04:46.667000
.Models.MUs.product2:1713,2020-01-01 09:29:24.442900,2020-01-01 09:33:57.672800,0 days 00:04:33.229900
.Models.MUs.product2:1714,2020-01-01 09:29:52.117600,2020-01-01 09:34:36.938000,0 days 00:04:44.820400
.Models.MUs.product2:1715,2020-01-01 09:30:18.784100,2020-01-01 09:34:56.073800,0 days 00:04:37.289700
.Models.MUs.product2:1716,2020-01-01 09:30:27.300000,2020-01-01 09:35:18.100000,0 days 00:04:50.800000
.Models.MUs.product2:1717,2020-01-01 09:30:42.978400,2020-01-01 09:35:34.299500,0 days 00:04:51.321100
.Models.MUs.product2:1718,2020-01-01 09:30:55.940500,2020-01-01 09:36:38.100000,0 days 00:05:42.159500
.Models.MUs.product2:1719,2020-01-01 09:31:00.115300,2020-01-01 09:37:06.651000,0 days 00:06:06.535700
.Models.MUs.product2:1720,2020-01-01 09:31:26.413100,2020-01-01 09:35:22.364300,0 days 00:03:55.951200
.Models.MUs.product2:1721,2020-01-01 09:31:31.018100,2020-01-01 09:35:54.215100,0 days 00:04:23.197000
.Models.MUs.product2:1722,2020-01-01 09:32:08.646800,2020-01-01 09:37:46.651000,0 days 00:05:38.004200
.Models.MUs.product2:1723,2020-01-01 09:32:09.532300,2020-01-01 09:36:26.651000,0 days 00:04:17.118700
.Models.MUs.product2:1724,2020-01-01 09:32:15.452900,2020-01-01 09:37:18.100000,0 days 00:05:02.647100
.Models.MUs.product2:1725,2020-01-01 09:32:52.588000,2020-01-01 09:38:24.215100,0 days 00:05:31.627100
.Models.MUs.product2:1726,2020-01-01 09:33:15.980400,2020-01-01 09:38:24.215100,0 days 00:05:08.234700
.Models.MUs.product2:1727,2020-01-01 09:33:22.854900,2020-01-01 09:37:58.100000,0 days 00:04:35.245100
.Models.MUs.product2:1728,2020-01-01 09:33:34.532300,2020-01-01 09:38:00.481500,0 days 00:04:25.949200
.Models.MUs.product2:1729,2020-01-01 09:33:59.097000,2020-01-01 09:38:13.659400,0 days 00:04:14.562400
.Models.MUs.product2:1730,2020-01-01 09:34:06.884900,2020-01-01 09:39:23.592500,0 days 00:05:16.707600
.Models.MUs.product2:1731,2020-01-01 09:34:14.707200,2020-01-01 09:38:30.326100,0 days 00:04:15.618900
.Models.MUs.product2:1732,2020-01-01 09:34:17.209500,2020-01-01 09:39:24.323400,0 days 00:05:07.113900
.Models.MUs.product2:1733,2020-01-01 09:34:32.921200,2020-01-01 09:39:04.955900,0 days 00:04:32.034700
.Models.MUs.product2:1734,2020-01-01 09:34:43.401500,2020-01-01 09:39:40.990100,0 days 00:04:57.588600
.Models.MUs.product2:1735,2020-01-01 09:34:57.067400,2020-01-01 09:39:32.623100,0 days 00:04:35.555700
.Models.MUs.product2:1736,2020-01-01 09:35:00.200800,2020-01-01 09:39:06.651000,0 days 00:04:06.450200
.Models.MUs.product2:1737,2020-01-01 09:35:04.771100,2020-01-01 09:39:46.651000,0 days 00:04:41.879900
.Models.MUs.product2:1738,2020-01-01 09:35:05.075300,2020-01-01 09:40:26.651000,0 days 00:05:21.575700
.Models.MUs.product2:1739,2020-01-01 09:35:17.262400,2020-01-01 09:40:54.215100,0 days 00:05:36.952700
.Models.MUs.product2:1740,2020-01-01 09:35:34.520500,2020-01-01 09:40:45.359900,0 days 00:05:10.839400
.Models.MUs.product2:1741,2020-01-01 09:35:41.469700,2020-01-01 09:42:09.215100,0 days 00:06:27.745400
.Models.MUs.product2:1742,2020-01-01 09:36:08.346900,2020-01-01 09:40:48.457000,0 days 00:04:40.110100
.Models.MUs.product2:1743,2020-01-01 09:36:17.594400,2020-01-01 09:40:28.542500,0 days 00:04:10.948100
.Models.MUs.product2:1744,2020-01-01 09:37:16.484800,2020-01-01 09:41:46.651000,0 days 00:04:30.166200
.Models.MUs.product2:1745,2020-01-01 09:37:30.439300,2020-01-01 09:42:52.479300,0 days 00:05:22.040000
.Models.MUs.product2:1746,2020-01-01 09:37:42.371900,2020-01-01 09:42:05.013400,0 days 00:04:22.641500
.Models.MUs.product2:1747,2020-01-01 09:37:47.590000,2020-01-01 09:43:20.658700,0 days 00:05:33.068700
.Models.MUs.product2:1748,2020-01-01 09:38:08.360000,2020-01-01 09:43:06.651000,0 days 00:04:58.291000
.Models.MUs.product2:1749,2020-01-01 09:38:10.336100,2020-01-01 09:43:43.186400,0 days 00:05:32.850300
.Models.MUs.product2:1750,2020-01-01 09:38:29.838000,2020-01-01 09:43:32.479300,0 days 00:05:02.641300
.Models.MUs.product2:1751,2020-01-01 09:39:27.797700,2020-01-01 09:44:21.432100,0 days 00:04:53.634400
.Models.MUs.product2:1752,2020-01-01 09:39:36.260600,2020-01-01 09:43:46.651000,0 days 00:04:10.390400
.Models.MUs.product2:1753,2020-01-01 09:39:47.183300,2020-01-01 09:44:58.186400,0 days 00:05:11.003100
.Models.MUs.product2:1754,2020-01-01 09:39:51.566600,2020-01-01 09:44:03.895900,0 days 00:04:12.329300
.Models.MUs.product2:1755,2020-01-01 09:39:54.880500,2020-01-01 09:45:06.651000,0 days 00:05:11.770500
.Models.MUs.product2:1756,2020-01-01 09:40:28.297500,2020-01-01 09:44:39.215100,0 days 00:04:10.917600
.Models.MUs.product2:1757,2020-01-01 09:40:53.395900,2020-01-01 09:45:54.215100,0 days 00:05:00.819200
.Models.MUs.product2:1758,2020-01-01 09:41:20.226700,2020-01-01 09:47:09.215100,0 days 00:05:48.988400
.Models.MUs.product2:1759,2020-01-01 09:42:02.006000,2020-01-01 09:46:26.275300,0 days 00:04:24.269300
.Models.MUs.product2:1760,2020-01-01 09:42:02.610000,2020-01-01 09:46:25.766800,0 days 00:04:23.156800
.Models.MUs.product2:1761,2020-01-01 09:42:10.003600,2020-01-01 09:47:20.916600,0 days 00:05:10.913000
.Models.MUs.product2:1762,2020-01-01 09:42:40.381200,2020-01-01 09:46:23.716300,0 days 00:03:43.335100
.Models.MUs.product2:1763,2020-01-01 09:42:40.717600,2020-01-01 09:47:28.186400,0 days 00:04:47.468800
.Models.MUs.product2:1764,2020-01-01 09:42:56.045100,2020-01-01 09:47:19.694900,0 days 00:04:23.649800
.Models.MUs.product2:1765,2020-01-01 09:43:07.402600,2020-01-01 09:47:04.250000,0 days 00:03:56.847400
.Models.MUs.product2:1766,2020-01-01 09:43:20.017400,2020-01-01 09:47:47.884300,0 days 00:04:27.866900
.Models.MUs.product2:1767,2020-01-01 09:44:06.539200,2020-01-01 09:49:21.627100,0 days 00:05:15.087900
.Models.MUs.product2:1768,2020-01-01 09:44:18.343600,2020-01-01 09:49:22.254100,0 days 00:05:03.910500
.Models.MUs.product2:1769,2020-01-01 09:45:20.021600,2020-01-01 09:49:58.186400,0 days 00:04:38.164800
.Models.MUs.product2:1770,2020-01-01 09:46:06.423000,2020-01-01 09:50:41.828800,0 days 00:04:35.405800
.Models.MUs.product2:1771,2020-01-01 09:46:14.102200,2020-01-01 09:51:13.186400,0 days 00:04:59.084200
.Models.MUs.product2:1772,2020-01-01 09:46:23.859200,2020-01-01 09:52:09.215100,0 days 00:05:45.355900
.Models.MUs.product2:1773,2020-01-01 09:46:25.333700,2020-01-01 09:52:41.627100,0 days 00:06:16.293400
.Models.MUs.product2:1774,2020-01-01 09:46:28.825200,2020-01-01 09:52:22.567000,0 days 00:05:53.741800
.Models.MUs.product2:1775,2020-01-01 09:46:29.135800,2020-01-01 09:52:28.186400,0 days 00:05:59.050600
.Models.MUs.product2:1776,2020-01-01 09:46:41.576100,2020-01-01 09:50:43.579200,0 days 00:04:02.003100
.Models.MUs.product2:1777,2020-01-01 09:48:23.620900,2020-01-01 09:54:22.390700,0 days 00:05:58.769800
.Models.MUs.product2:1778,2020-01-01 09:48:27.137100,2020-01-01 09:52:54.298800,0 days 00:04:27.161700
.Models.MUs.product2:1779,2020-01-01 09:48:41.743400,2020-01-01 09:52:48.632800,0 days 00:04:06.889400
.Models.MUs.product2:1780,2020-01-01 09:48:47.594600,2020-01-01 09:53:01.542700,0 days 00:04:13.948100
.Models.MUs.product2:1781,2020-01-01 09:50:20.575500,2020-01-01 09:54:36.004500,0 days 00:04:15.429000
.Models.MUs.product2:1782,2020-01-01 09:50:24.667600,2020-01-01 09:55:51.542800,0 days 00:05:26.875200
.Models.MUs.product2:1783,2020-01-01 09:50:25.345900,2020-01-01 09:56:22.390700,0 days 00:05:57.044800
.Models.MUs.product2:1784,2020-01-01 09:50:26.467200,2020-01-01 09:54:43.099500,0 days 00:04:16.632300
.Models.MUs.product2:1785,2020-01-01 09:50:40.552100,2020-01-01 09:55:02.390700,0 days 00:04:21.838600
.Models.MUs.product2:1786,2020-01-01 09:51:40.918700,2020-01-01 09:56:23.741400,0 days 00:04:42.822700
.Models.MUs.product2:1787,2020-01-01 09:51:50.448300,2020-01-01 09:57:02.390700,0 days 00:05:11.942400
.Models.MUs.product2:1788,2020-01-01 09:52:14.021600,2020-01-01 09:56:24.483000,0 days 00:04:10.461400
.Models.MUs.product2:1789,2020-01-01 09:52:35.222400,2020-01-01 09:57:28.186400,0 days 00:04:52.964000
.Models.MUs.product2:1790,2020-01-01 09:53:26.466300,2020-01-01 09:57:30.096100,0 days 00:04:03.629800
.Models.MUs.product2:1791,2020-01-01 09:53:42.601100,2020-01-01 09:58:02.663200,0 days 00:04:20.062100
.Models.MUs.product2:1792,2020-01-01 09:54:10.824200,2020-01-01 09:59:28.740900,0 days 00:05:17.916700
.Models.MUs.product2:1793,2020-01-01 09:54:14.350800,2020-01-01 09:59:33.839000,0 days 00:05:19.488200
.Models.MUs.product2:1794,2020-01-01 09:56:39.834600,2020-01-01 10:02:02.540600,0 days 00:05:22.706000
.Models.MUs.product2:1795,2020-01-01 09:56:45.959800,2020-01-01 10:00:22.647400,0 days 00:03:36.687600
.Models.MUs.product2:1796,2020-01-01 09:56:58.095500,2020-01-01 10:01:46.554500,0 days 00:04:48.459000
.Models.MUs.product2:1797,2020-01-01 09:57:13.490100,2020-01-01 10:03:00.147400,0 days 00:05:46.657300
.Models.MUs.product2:1798,2020-01-01 09:57:20.786800,2020-01-01 10:01:23.942500,0 days 00:04:03.155700
.Models.MUs.product2:1799,2020-01-01 09:57:24.082800,2020-01-01 10:02:07.647700,0 days 00:04:43.564900
.Models.MUs.product2:1800,2020-01-01 09:57:44.080300,2020-01-01 10:02:42.540600,0 days 00:04:58.460300
.Models.MUs.product2:1801,2020-01-01 09:57:46.632000,2020-01-01 10:01:58.135200,0 days 00:04:11.503200
.Models.MUs.product2:1802,2020-01-01 09:58:08.925700,2020-01-01 10:02:38.220000,0 days 00:04:29.294300
.Models.MUs.product2:1803,2020-01-01 09:59:03.787000,2020-01-01 10:03:48.829000,0 days 00:04:45.042000
.Models.MUs.product2:1804,2020-01-01 09:59:03.914700,2020-01-01 10:04:20.147400,0 days 00:05:16.232700
.Models.MUs.product2:1805,2020-01-01 09:59:15.784700,2020-01-01 10:03:40.147400,0 days 00:04:24.362700
.Models.MUs.product2:1806,2020-01-01 09:59:37.985500,2020-01-01 10:04:03.528900,0 days 00:04:25.543400
.Models.MUs.product2:1807,2020-01-01 09:59:41.617400,2020-01-01 10:04:10.315600,0 days 00:04:28.698200
.Models.MUs.product2:1808,2020-01-01 10:00:04.361700,2020-01-01 10:05:18.222400,0 days 00:05:13.860700
.Models.MUs.product2:1809,2020-01-01 10:00:30.555900,2020-01-01 10:04:51.376200,0 days 00:04:20.820300
.Models.MUs.product2:1810,2020-01-01 10:01:08.468900,2020-01-01 10:05:22.540600,0 days 00:04:14.071700
.Models.MUs.product2:1811,2020-01-01 10:01:33.898600,2020-01-01 10:06:16.862900,0 days 00:04:42.964300
.Models.MUs.product2:1812,2020-01-01 10:01:38.113300,2020-01-01 10:06:38.222400,0 days 00:05:00.109100
.Models.MUs.product2:1813,2020-01-01 10:03:10.518200,2020-01-01 10:08:54.409100,0 days 00:05:43.890900
.Models.MUs.product2:1814,2020-01-01 10:03:14.990600,2020-01-01 10:08:09.185200,0 days 00:04:54.194600
.Models.MUs.product2:1815,2020-01-01 10:04:12.616300,2020-01-01 10:09:27.807900,0 days 00:05:15.191600
.Models.MUs.product2:1816,2020-01-01 10:04:15.657300,2020-01-01 10:08:49.185200,0 days 00:04:33.527900
.Models.MUs.product2:1817,2020-01-01 10:04:23.649700,2020-01-01 10:08:54.409100,0 days 00:04:30.759400
.Models.MUs.product2:1818,2020-01-01 10:04:27.300000,2020-01-01 10:08:24.160600,0 days 00:03:56.860600
.Models.MUs.product2:1819,2020-01-01 10:04:50.533800,2020-01-01 10:10:09.185200,0 days 00:05:18.651400
.Models.MUs.product2:1820,2020-01-01 10:05:02.517100,2020-01-01 10:09:39.739200,0 days 00:04:37.222100
.Models.MUs.product2:1821,2020-01-01 10:05:55.661000,2020-01-01 10:10:09.079200,0 days 00:04:13.418200
.Models.MUs.product2:1822,2020-01-01 10:06:09.389700,2020-01-01 10:10:49.185200,0 days 00:04:39.795500
.Models.MUs.product2:1823,2020-01-01 10:06:31.442900,2020-01-01 10:11:27.560800,0 days 00:04:56.117900
.Models.MUs.product2:1824,2020-01-01 10:06:58.533400,2020-01-01 10:12:12.720000,0 days 00:05:14.186600
.Models.MUs.product2:1825,2020-01-01 10:07:19.698300,2020-01-01 10:13:07.865600,0 days 00:05:48.167300
.Models.MUs.product2:1826,2020-01-01 10:07:39.227000,2020-01-01 10:11:42.253300,0 days 00:04:03.026300
.Models.MUs.product2:1827,2020-01-01 10:07:53.671200,2020-01-01 10:11:43.392500,0 days 00:03:49.721300
.Models.MUs.product2:1828,2020-01-01 10:07:55.617200,2020-01-01 10:11:33.898500,0 days 00:03:38.281300
.Models.MUs.product2:1829,2020-01-01 10:08:18.465100,2020-01-01 10:14:00.693000,0 days 00:05:42.227900
.Models.MUs.product2:1830,2020-01-01 10:09:04.962200,2020-01-01 10:13:32.720000,0 days 00:04:27.757800
.Models.MUs.product2:1831,2020-01-01 10:09:37.021600,2020-01-01 10:14:12.720000,0 days 00:04:35.698400
.Models.MUs.product2:1832,2020-01-01 10:10:22.349100,2020-01-01 10:15:29.460700,0 days 00:05:07.111600
.Models.MUs.product2:1833,2020-01-01 10:10:42.338200,2020-01-01 10:16:30.319400,0 days 00:05:47.981200
.Models.MUs.product2:1834,2020-01-01 10:10:53.907400,2020-01-01 10:15:38.647500,0 days 00:04:44.740100
.Models.MUs.product2:1835,2020-01-01 10:10:59.840900,2020-01-01 10:15:56.603300,0 days 00:04:56.762400
.Models.MUs.product2:1836,2020-01-01 10:11:10.573800,2020-01-01 10:15:50.319400,0 days 00:04:39.745600
.Models.MUs.product2:1837,2020-01-01 10:11:38.852500,2020-01-01 10:16:52.865600,0 days 00:05:14.013100
.Models.MUs.product2:1838,2020-01-01 10:11:56.978700,2020-01-01 10:17:10.319400,0 days 00:05:13.340700
.Models.MUs.product2:1839,2020-01-01 10:12:09.822400,2020-01-01 10:16:31.059100,0 days 00:04:21.236700
.Models.MUs.product2:1840,2020-01-01 10:12:45.348500,2020-01-01 10:17:13.873100,0 days 00:04:28.524600
.Models.MUs.product2:1841,2020-01-01 10:12:47.486800,2020-01-01 10:17:50.319400,0 days 00:05:02.832600
.Models.MUs.product2:1842,2020-01-01 10:13:16.741000,2020-01-01 10:18:11.263000,0 days 00:04:54.522000
.Models.MUs.product2:1843,2020-01-01 10:13:27.232500,2020-01-01 10:19:40.715400,0 days 00:06:13.482900
.Models.MUs.product2:1844,2020-01-01 10:13:51.058100,2020-01-01 10:18:07.865600,0 days 00:04:16.807500
.Models.MUs.product2:1845,2020-01-01 10:14:37.995700,2020-01-01 10:20:37.865600,0 days 00:05:59.869900
.Models.MUs.product2:1846,2020-01-01 10:14:53.440500,2020-01-01 10:20:55.715400,0 days 00:06:02.274900
.Models.MUs.product2:1847,2020-01-01 10:14:56.464400,2020-01-01 10:19:48.014500,0 days 00:04:51.550100
.Models.MUs.product2:1848,2020-01-01 10:14:57.092200,2020-01-01 10:20:05.359600,0 days 00:05:08.267400
.Models.MUs.product2:1849,2020-01-01 10:15:22.017800,2020-01-01 10:19:57.411500,0 days 00:04:35.393700
.Models.MUs.product2:1850,2020-01-01 10:15:39.135000,2020-01-01 10:20:51.660200,0 days 00:05:12.525200
.Models.MUs.product2:1851,2020-01-01 10:15:45.380000,2020-01-01 10:20:55.715400,0 days 00:05:10.335400
.Models.MUs.product2:1852,2020-01-01 10:15:56.524100,2020-01-01 10:20:34.993500,0 days 00:04:38.469400
.Models.MUs.product2:1853,2020-01-01 10:16:02.378900,2020-01-01 10:21:50.319400,0 days 00:05:47.940500
.Models.MUs.product2:1854,2020-01-01 10:16:40.452900,2020-01-01 10:21:31.401700,0 days 00:04:50.948800
.Models.MUs.product2:1855,2020-01-01 10:16:45.178800,2020-01-01 10:23:25.715400,0 days 00:06:40.536600
.Models.MUs.product2:1856,2020-01-01 10:17:07.900100,2020-01-01 10:22:10.715400,0 days 00:05:02.815300
.Models.MUs.product2:1857,2020-01-01 10:17:18.059500,2020-01-01 10:22:30.319400,0 days 00:05:12.259900
.Models.MUs.product2:1858,2020-01-01 10:17:51.386500,2020-01-01 10:23:18.741100,0 days 00:05:27.354600
.Models.MUs.product2:1859,2020-01-01 10:17:51.428800,2020-01-01 10:23:25.715400,0 days 00:05:34.286600
.Models.MUs.product2:1860,2020-01-01 10:18:00.085900,2020-01-01 10:21:48.068300,0 days 00:03:47.982400
.Models.MUs.product2:1861,2020-01-01 10:18:17.135500,2020-01-01 10:23:10.319400,0 days 00:04:53.183900
.Models.MUs.product2:1862,2020-01-01 10:18:34.101400,2020-01-01 10:23:00.507600,0 days 00:04:26.406200
.Models.MUs.product2:1863,2020-01-01 10:19:31.042700,2020-01-01 10:23:55.949900,0 days 00:04:24.907200
.Models.MUs.product2:1864,2020-01-01 10:19:51.888100,2020-01-01 10:23:53.128100,0 days 00:04:01.240000
.Models.MUs.product2:1865,2020-01-01 10:20:23.861500,2020-01-01 10:25:37.865600,0 days 00:05:14.004100
.Models.MUs.product2:1866,2020-01-01 10:20:25.014400,2020-01-01 10:25:55.715400,0 days 00:05:30.701000
.Models.MUs.product2:1867,2020-01-01 10:20:25.582200,2020-01-01 10:25:44.467900,0 days 00:05:18.885700
.Models.MUs.product2:1868,2020-01-01 10:20:45.722100,2020-01-01 10:24:49.274500,0 days 00:04:03.552400
.Models.MUs.product2:1869,2020-01-01 10:21:13.419900,2020-01-01 10:28:07.865600,0 days 00:06:54.445700
.Models.MUs.product2:1870,2020-01-01 10:21:38.816300,2020-01-01 10:26:17.520400,0 days 00:04:38.704100
.Models.MUs.product2:1871,2020-01-01 10:21:47.057600,2020-01-01 10:26:57.520400,0 days 00:05:10.462800
.Models.MUs.product2:1872,2020-01-01 10:22:12.230600,2020-01-01 10:27:10.319400,0 days 00:04:58.088800
.Models.MUs.product2:1873,2020-01-01 10:22:47.279000,2020-01-01 10:27:55.850800,0 days 00:05:08.571800
.Models.MUs.product2:1874,2020-01-01 10:23:47.339900,2020-01-01 10:29:10.850800,0 days 00:05:23.510900
.Models.MUs.product2:1875,2020-01-01 10:24:26.379800,2020-01-01 10:28:57.520400,0 days 00:04:31.140600
.Models.MUs.product2:1876,2020-01-01 10:24:37.801100,2020-01-01 10:30:25.850800,0 days 00:05:48.049700
.Models.MUs.product2:1877,2020-01-01 10:24:43.342400,2020-01-01 10:29:26.063000,0 days 00:04:42.720600
.Models.MUs.product2:1878,2020-01-01 10:24:52.347800,2020-01-01 10:30:25.850800,0 days 00:05:33.503000
.Models.MUs.product2:1879,2020-01-01 10:25:39.620600,2020-01-01 10:31:40.850800,0 days 00:06:01.230200
.Models.MUs.product2:1880,2020-01-01 10:25:46.737000,2020-01-01 10:31:00.210400,0 days 00:05:13.473400
.Models.MUs.product2:1881,2020-01-01 10:26:06.823500,2020-01-01 10:30:33.294600,0 days 00:04:26.471100
.Models.MUs.product2:1882,2020-01-01 10:26:12.927600,2020-01-01 10:32:55.850800,0 days 00:06:42.923200
.Models.MUs.product2:1883,2020-01-01 10:26:14.706500,2020-01-01 10:30:49.440700,0 days 00:04:34.734200
